Tipus / Tipo;OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
A - Horquilla;269130;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3496637419555109, 39.463428710818086], ""type"": ""Point""}";39.463428710818086, -0.3496637419555109
A - Horquilla;269131;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3877597055917079, 39.46500974809646], ""type"": ""Point""}";39.46500974809646, -0.3877597055917079
A - Horquilla;269134;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3620486683646622, 39.46114884635859], ""type"": ""Point""}";39.46114884635859, -0.3620486683646622
A - Horquilla;269136;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38114739649941254, 39.44922293519306], ""type"": ""Point""}";39.44922293519306, -0.38114739649941254
A - Horquilla;269144;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3812045847326439, 39.450189285572975], ""type"": ""Point""}";39.450189285572975, -0.3812045847326439
A - Horquilla;269148;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3451235316549254, 39.46120474162653], ""type"": ""Point""}";39.46120474162653, -0.3451235316549254
A - Horquilla;269149;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3753750829785601, 39.45915766667205], ""type"": ""Point""}";39.45915766667205, -0.3753750829785601
A - Horquilla;269156;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3793582022648995, 39.4529933671398], ""type"": ""Point""}";39.4529933671398, -0.3793582022648995
A - Horquilla;269157;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38027730846390767, 39.453098058813396], ""type"": ""Point""}";39.453098058813396, -0.38027730846390767
A - Horquilla;269159;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3812278595369718, 39.45300229369778], ""type"": ""Point""}";39.45300229369778, -0.3812278595369718
A - Horquilla;269161;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3631523133770184, 39.47302318904539], ""type"": ""Point""}";39.47302318904539, -0.3631523133770184
A - Horquilla;269163;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40525782818575046, 39.482027364430245], ""type"": ""Point""}";39.482027364430245, -0.40525782818575046
A - Horquilla;269164;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4051878261418616, 39.48206033213198], ""type"": ""Point""}";39.48206033213198, -0.4051878261418616
A - Horquilla;269166;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4046109113633912, 39.482281677628016], ""type"": ""Point""}";39.482281677628016, -0.4046109113633912
A - Horquilla;269170;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4008878600488404, 39.48407605429822], ""type"": ""Point""}";39.48407605429822, -0.4008878600488404
A - Horquilla;269174;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39922628609658584, 39.48431139415839], ""type"": ""Point""}";39.48431139415839, -0.39922628609658584
A - Horquilla;269175;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3989318255094585, 39.484439935457544], ""type"": ""Point""}";39.484439935457544, -0.3989318255094585
A - Horquilla;269180;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3982021099828194, 39.4847569250737], ""type"": ""Point""}";39.4847569250737, -0.3982021099828194
A - Horquilla;269182;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39869001380300456, 39.48484517106497], ""type"": ""Point""}";39.48484517106497, -0.39869001380300456
A - Horquilla;267332;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3804338295619234, 39.47725993364265], ""type"": ""Point""}";39.47725993364265, -0.3804338295619234
A - Horquilla;267341;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.374795628625303, 39.45315682702744], ""type"": ""Point""}";39.45315682702744, -0.374795628625303
A - Horquilla;267343;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.328694150269386, 39.46881236254299], ""type"": ""Point""}";39.46881236254299, -0.328694150269386
A - Horquilla;267344;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3287157818747346, 39.467771351190024], ""type"": ""Point""}";39.467771351190024, -0.3287157818747346
;267345;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3294260538735955, 39.466978448206596], ""type"": ""Point""}";39.466978448206596, -0.3294260538735955
A - Horquilla;267348;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37553932190356154, 39.45407881961861], ""type"": ""Point""}";39.45407881961861, -0.37553932190356154
A - Horquilla;267350;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38143178103759834, 39.46873761401893], ""type"": ""Point""}";39.46873761401893, -0.38143178103759834
A - Horquilla;267351;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3762654552532152, 39.45375087925087], ""type"": ""Point""}";39.45375087925087, -0.3762654552532152
A - Horquilla;267354;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38211997911505613, 39.469272278374675], ""type"": ""Point""}";39.469272278374675, -0.38211997911505613
A - Horquilla;267361;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35063312941319813, 39.46667579980831], ""type"": ""Point""}";39.46667579980831, -0.35063312941319813
A - Horquilla;267368;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36303817688009044, 39.483681323815695], ""type"": ""Point""}";39.483681323815695, -0.36303817688009044
A - Horquilla;267374;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3581949006264884, 39.47183792162926], ""type"": ""Point""}";39.47183792162926, -0.3581949006264884
A - Horquilla;267375;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3646521666216069, 39.46470689949663], ""type"": ""Point""}";39.46470689949663, -0.3646521666216069
A - Horquilla;267378;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37861936214953407, 39.44892075258246], ""type"": ""Point""}";39.44892075258246, -0.37861936214953407
A - Horquilla;267380;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36844351962546484, 39.48293143599795], ""type"": ""Point""}";39.48293143599795, -0.36844351962546484
A - Horquilla;267381;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3866353866966553, 39.462967927676196], ""type"": ""Point""}";39.462967927676196, -0.3866353866966553
A - Horquilla;267382;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3688149275642696, 39.451861430139694], ""type"": ""Point""}";39.451861430139694, -0.3688149275642696
A - Horquilla;267385;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3777147800962264, 39.48715640456966], ""type"": ""Point""}";39.48715640456966, -0.3777147800962264
A - Horquilla;267386;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33215188848274013, 39.472433317046814], ""type"": ""Point""}";39.472433317046814, -0.33215188848274013
A - Horquilla;267387;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3619024212506273, 39.47347532227551], ""type"": ""Point""}";39.47347532227551, -0.3619024212506273
A - Horquilla;267389;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36721729839887957, 39.46835370864588], ""type"": ""Point""}";39.46835370864588, -0.36721729839887957
A - Horquilla;267390;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.372435672770045, 39.49729145652998], ""type"": ""Point""}";39.49729145652998, -0.372435672770045
A - Horquilla;267391;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39195214415728824, 39.48172386527105], ""type"": ""Point""}";39.48172386527105, -0.39195214415728824
A - Horquilla;267396;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32658648267706464, 39.48374935955505], ""type"": ""Point""}";39.48374935955505, -0.32658648267706464
A - Horquilla;267399;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3707637022780666, 39.46187831567935], ""type"": ""Point""}";39.46187831567935, -0.3707637022780666
A - Horquilla;267403;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3810825130629068, 39.48877244398785], ""type"": ""Point""}";39.48877244398785, -0.3810825130629068
A - Horquilla;267404;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4017591759858912, 39.478282365312], ""type"": ""Point""}";39.478282365312, -0.4017591759858912
A - Horquilla;267409;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40196883891872603, 39.49541313829809], ""type"": ""Point""}";39.49541313829809, -0.40196883891872603
A - Horquilla;267410;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4043237432104106, 39.46877701893908], ""type"": ""Point""}";39.46877701893908, -0.4043237432104106
A - Horquilla;267414;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3268224982520267, 39.47714370773224], ""type"": ""Point""}";39.47714370773224, -0.3268224982520267
A - Horquilla;267415;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32681590319266757, 39.47784698380834], ""type"": ""Point""}";39.47784698380834, -0.32681590319266757
A - Horquilla;267418;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3267829927982516, 39.47949031762902], ""type"": ""Point""}";39.47949031762902, -0.3267829927982516
A - Horquilla;267419;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32678739848334015, 39.479729149962125], ""type"": ""Point""}";39.479729149962125, -0.32678739848334015
A - Horquilla;267421;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3267976792369734, 39.48052290116834], ""type"": ""Point""}";39.48052290116834, -0.3267976792369734
A - Horquilla;267422;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32680005291353725, 39.480663347590315], ""type"": ""Point""}";39.480663347590315, -0.32680005291353725
A - Horquilla;267424;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32893642658603073, 39.479757740660645], ""type"": ""Point""}";39.479757740660645, -0.32893642658603073
A - Horquilla;267426;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3279980607905692, 39.479395277093246], ""type"": ""Point""}";39.479395277093246, -0.3279980607905692
A - Horquilla;267429;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3267599095397917, 39.482417348556616], ""type"": ""Point""}";39.482417348556616, -0.3267599095397917
A - Horquilla;267435;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37156198836513343, 39.46145921185178], ""type"": ""Point""}";39.46145921185178, -0.37156198836513343
A - Horquilla;267440;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38404494826165886, 39.47677787968961], ""type"": ""Point""}";39.47677787968961, -0.38404494826165886
A - Horquilla;267441;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38403354756412006, 39.47686898128378], ""type"": ""Point""}";39.47686898128378, -0.38403354756412006
A - Horquilla;267442;14;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38398170531992404, 39.47708908836614], ""type"": ""Point""}";39.47708908836614, -0.38398170531992404
;267443;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32909923762962695, 39.46602949747898], ""type"": ""Point""}";39.46602949747898, -0.32909923762962695
;267445;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3284712398688346, 39.465991009102375], ""type"": ""Point""}";39.465991009102375, -0.3284712398688346
A - Horquilla;267446;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37952245243255034, 39.44954050151593], ""type"": ""Point""}";39.44954050151593, -0.37952245243255034
A - Horquilla;267447;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35622311269163187, 39.47215179975168], ""type"": ""Point""}";39.47215179975168, -0.35622311269163187
A - Horquilla;267453;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3831157290115193, 39.480203606490576], ""type"": ""Point""}";39.480203606490576, -0.3831157290115193
A - Horquilla;267462;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35876847659241673, 39.45436591471517], ""type"": ""Point""}";39.45436591471517, -0.35876847659241673
A - Horquilla;267468;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37575744775732123, 39.47801154532732], ""type"": ""Point""}";39.47801154532732, -0.37575744775732123
A - Horquilla;267470;40;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3442109469863246, 39.4786981939896], ""type"": ""Point""}";39.4786981939896, -0.3442109469863246
A - Horquilla;267477;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3784653225888433, 39.47722703716601], ""type"": ""Point""}";39.47722703716601, -0.3784653225888433
A - Horquilla;267478;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3789947908290551, 39.45273419556693], ""type"": ""Point""}";39.45273419556693, -0.3789947908290551
A - Horquilla;267481;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3607473243577611, 39.45357622163884], ""type"": ""Point""}";39.45357622163884, -0.3607473243577611
A - Horquilla;267490;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37568217584443114, 39.4683421766656], ""type"": ""Point""}";39.4683421766656, -0.37568217584443114
A - Horquilla;267491;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3722445927151252, 39.46759773014892], ""type"": ""Point""}";39.46759773014892, -0.3722445927151252
A - Horquilla;267495;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32379904238067514, 39.46564792082847], ""type"": ""Point""}";39.46564792082847, -0.32379904238067514
A - Horquilla;267496;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3631966681393101, 39.46485502432787], ""type"": ""Point""}";39.46485502432787, -0.3631966681393101
A - Horquilla;267499;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3770703740128357, 39.459223137194925], ""type"": ""Point""}";39.459223137194925, -0.3770703740128357
A - Horquilla;267504;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40328910588151606, 39.4685653323972], ""type"": ""Point""}";39.4685653323972, -0.40328910588151606
A - Horquilla;267511;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4200767194293929, 39.49767841075909], ""type"": ""Point""}";39.49767841075909, -0.4200767194293929
A - Horquilla;267521;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36292215100934194, 39.4877745142528], ""type"": ""Point""}";39.4877745142528, -0.36292215100934194
A - Horquilla;267523;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40148064159880037, 39.479821663604056], ""type"": ""Point""}";39.479821663604056, -0.40148064159880037
A - Horquilla;267526;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37158040683446425, 39.46846654465572], ""type"": ""Point""}";39.46846654465572, -0.37158040683446425
A - Horquilla;267530;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3855750548220146, 39.49295797043889], ""type"": ""Point""}";39.49295797043889, -0.3855750548220146
A - Horquilla;267539;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3667447848352419, 39.48772614651947], ""type"": ""Point""}";39.48772614651947, -0.3667447848352419
A - Horquilla;267542;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36620026662036453, 39.487315915371624], ""type"": ""Point""}";39.487315915371624, -0.36620026662036453
A - Horquilla;267543;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3656919916661393, 39.48710094850436], ""type"": ""Point""}";39.48710094850436, -0.3656919916661393
A - Horquilla;267544;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36533225516958967, 39.48682627716415], ""type"": ""Point""}";39.48682627716415, -0.36533225516958967
A - Horquilla;267551;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36428406695165555, 39.485874603400354], ""type"": ""Point""}";39.485874603400354, -0.36428406695165555
A - Horquilla;267554;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36373557769045456, 39.48564745495902], ""type"": ""Point""}";39.48564745495902, -0.36373557769045456
A - Horquilla;267555;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3632792965207588, 39.48626170645908], ""type"": ""Point""}";39.48626170645908, -0.3632792965207588
A - Horquilla;267556;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36339219763573416, 39.48635060826936], ""type"": ""Point""}";39.48635060826936, -0.36339219763573416
A - Horquilla;267557;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3634997732879304, 39.48642661471735], ""type"": ""Point""}";39.48642661471735, -0.3634997732879304
A - Horquilla;267558;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3636269400567267, 39.486522596556746], ""type"": ""Point""}";39.486522596556746, -0.3636269400567267
A - Horquilla;267559;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3637634436821438, 39.486627789840846], ""type"": ""Point""}";39.486627789840846, -0.3637634436821438
A - Horquilla;267560;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.363485108630207, 39.48658393526721], ""type"": ""Point""}";39.48658393526721, -0.363485108630207
A - Horquilla;267562;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3733944977212765, 39.45631361452276], ""type"": ""Point""}";39.45631361452276, -0.3733944977212765
