gid;Número Placa;Cod. Via / Cod. Vía;Portal;Data Alta / Fecha Alta;objectid;Nombre Places / Numero Plazas;Cod. Activitat / Cod. Actividad;Carrer / Calle;NUM_PLAZAS_TRIB;METROS_AUT ;geo_shape;geo_point_2d
104395;X001544;52830;31;19950216;;0;RE;CARRER NORD 31;195;3.0;"{""coordinates"": [-0.39177449958691357, 39.476547000005006], ""type"": ""Point""}";39.476547000005006, -0.39177449958691357
104397;X001544;56340;35;19950216;;0;RE;PASSEIG PETXINA 35;195;3.5;"{""coordinates"": [-0.39235049983054787, 39.476510999833856], ""type"": ""Point""}";39.476510999833856, -0.39235049983054787
104404;X001552;53820;43;19770101;;0;RE;CARRER ORIOLA 43;11;2.5;"{""coordinates"": [-0.3778289995577685, 39.4847009995825], ""type"": ""Point""}";39.4847009995825, -0.3778289995577685
104408;X001556;70620;116;19790917;;42;RE;CARRER SANTS JUST I PASTOR 116;42;3.0;"{""coordinates"": [-0.3421620000527793, 39.46778100036956], ""type"": ""Point""}";39.46778100036956, -0.3421620000527793
104409;X001568;22650;21;19770101;;0;RE;CARRER XILE 21;27;2.9;"{""coordinates"": [-0.3551265000926641, 39.47136300023443], ""type"": ""Point""}";39.47136300023443, -0.3551265000926641
104410;X001564;900;118;19770101;;0;RE;AVINGUDA BLASCO IBÁÑEZ 118;25;3.8;"{""coordinates"": [-0.3473144994700627, 39.47329799986388], ""type"": ""Point""}";39.47329799986388, -0.3473144994700627
104411;X001567;57630;132;19770101;;0;RE;AVINGUDA PERIS I VALERO 132;16;2.8;"{""coordinates"": [-0.3677264995073981, 39.460130999872945], ""type"": ""Point""}";39.460130999872945, -0.3677264995073981
104412;X001569;28920;11;19960521;;0;RE;AVINGUDA ESTACIÓ 11;22;3.0;"{""coordinates"": [-0.42075449958078265, 39.501593999723355], ""type"": ""Point""}";39.501593999723355, -0.42075449958078265
104416;X002157;38220;21;20000613;;158;RE;CARRER JERONI MUNYÓS 21;158;4.0;"{""coordinates"": [-0.38600771865243316, 39.458891314879224], ""type"": ""Point""}";39.458891314879224, -0.38600771865243316
104426;X002164;32790;61;19770101;;0;RE;AVINGUDA GASPAR AGUILAR 61;10;2.2;"{""coordinates"": [-0.3908835002090991, 39.45534300043824], ""type"": ""Point""}";39.45534300043824, -0.3908835002090991
104429;X002163;20280;114;19770101;;0;RE;CARRER COMTE DE TORREFIEL 114;3;3.0;"{""coordinates"": [-0.3772394999157082, 39.497967000040916], ""type"": ""Point""}";39.497967000040916, -0.3772394999157082
104430;X002167;22500;4;19770101;;0;RE;CARRER XELVA 4;29;3.3;"{""coordinates"": [-0.3923684998476398, 39.467043000436945], ""type"": ""Point""}";39.467043000436945, -0.3923684998476398
104433;X002168;31080;7;19770101;;4;RE;CARRER FRANCESC CLIMENT 7;4;3.0;"{""coordinates"": [-0.38627099982209306, 39.45607199968159], ""type"": ""Point""}";39.45607199968159, -0.38627099982209306
104434;X002170;81225;48;19770101;;0;RE;AVINGUDA DOCTOR RUIZ I COMES 48;5;3.0;"{""coordinates"": [-0.36124200004719587, 39.42844200035864], ""type"": ""Point""}";39.42844200035864, -0.36124200004719587
104435;X002173;36930;32;20040721;;1;RE;CARRER IGNACIO ZULOAGA 32;3;3.0;"{""coordinates"": [-0.3360105003143618, 39.44715299960452], ""type"": ""Point""}";39.44715299960452, -0.3360105003143618
104442;X002182;43380;16;19770101;;0;RE;CARRER PLA DE LA SAÏDIA 16;59;3.0;"{""coordinates"": [-0.3801329997388996, 39.48316200021475], ""type"": ""Point""}";39.48316200021475, -0.3801329997388996
104447;X002772;12540;38;19860403;;0;RE;AVINGUDA BURJASSOT 38;12;2.0;"{""coordinates"": [-0.38398949950492317, 39.48436799989055], ""type"": ""Point""}";39.48436799989055, -0.38398949950492317
104448;X002773;30630;2;19851121;;0;RE;CARRER FONT ROJA 2;32;3.0;"{""coordinates"": [-0.38785949992677166, 39.463055999595156], ""type"": ""Point""}";39.463055999595156, -0.38785949992677166
104449;X002775;14640;26;19860411;;0;RE;CARRER CARCAIXENT 26;4;2.9;"{""coordinates"": [-0.387526500576066, 39.45853799973342], ""type"": ""Point""}";39.45853799973342, -0.387526500576066
104450;X002777;43380;10;19860416;;26;RE;CARRER PLA DE LA SAÏDIA 10;26;3.0;"{""coordinates"": [-0.37917900035360624, 39.48327900024697], ""type"": ""Point""}";39.48327900024697, -0.37917900035360624
104451;X002767;4620;17;19860403;;3;RE;CARRER ALQUERIES DE BELLVER 17;3;4.0;"{""coordinates"": [-0.3946769997831763, 39.49177500000661], ""type"": ""Point""}";39.49177500000661, -0.3946769997831763
104452;X002776;18720;4;19860416;;0;CD;CARRER PROFESSOR DOCTOR SEVERO OCHOA 4;25;4.0;"{""coordinates"": [-0.36411299968668526, 39.476601000225855], ""type"": ""Point""}";39.476601000225855, -0.36411299968668526
104453;X002776;18720;4;20070427;;0;CD;CARRER PROFESSOR DOCTOR SEVERO OCHOA 4;25;3.0;"{""coordinates"": [-0.36411299968668526, 39.476601000225855], ""type"": ""Point""}";39.476601000225855, -0.36411299968668526
104455;X002780;35460;57;19860410;;0;RE;AVINGUDA GERMANS MACHADO 57;3;3.0;"{""coordinates"": [-0.3698055005034499, 39.49743599970994], ""type"": ""Point""}";39.49743599970994, -0.3698055005034499
104457;X002782;45390;31;19860424;;0;RE;CARRER MARIA AUXILIADORA 31;3;3.0;"{""coordinates"": [-0.37530900053657884, 39.496796999580624], ""type"": ""Point""}";39.496796999580624, -0.37530900053657884
104459;X002787;81279;4;19860507;;0;RE;CARRER FÓRNOLS DE MATARRANYA 4;27;3.0;"{""coordinates"": [-0.39892499989187663, 39.484962000004295], ""type"": ""Point""}";39.484962000004295, -0.39892499989187663
104464;X002788;61860;50;19860507;;0;RE;CARRER PUERTO RICO 50;12;3.0;"{""coordinates"": [-0.3774734997908565, 39.4606889998779], ""type"": ""Point""}";39.4606889998779, -0.3774734997908565
104466;X002786;45810;49;19860424;;16;RE;CARRER MARÍ BLAS DE LEZO 49;16;3.0;"{""coordinates"": [-0.3342309425887113, 39.47168739896659], ""type"": ""Point""}";39.47168739896659, -0.3342309425887113
104467;X002790;16530;6;19860507;;4;RE;ENTRADOR CASA DE LA RASO 6;4;3.0;"{""coordinates"": [-0.3373289996572648, 39.42099000021892], ""type"": ""Point""}";39.42099000021892, -0.3373289996572648
104468;X002794;71610;14;19860522;;0;RE;CARRER SOLEDAD DOMÉNECH 14;9;3.0;"{""coordinates"": [-0.3620610004253897, 39.48409799975904], ""type"": ""Point""}";39.48409799975904, -0.3620610004253897
104471;X002791;31320;24;19860520;;0;RE;CARRER FRANCISCO MORENO USEDO 24;39;5.0;"{""coordinates"": [-0.3972149998659409, 39.472514999967444], ""type"": ""Point""}";39.472514999967444, -0.3972149998659409
104477;X002804;60090;4;19860612;;0;RE;CARRER POETA ASINS 4;3;2.5;"{""coordinates"": [-0.36075150014550506, 39.48728400032377], ""type"": ""Point""}";39.48728400032377, -0.36075150014550506
104478;X000885;44370;7;19980406;;0;RE;CARRER MÀLAGA 7;36;3.0;"{""coordinates"": [-0.3794669999426505, 39.48478199965424], ""type"": ""Point""}";39.48478199965424, -0.3794669999426505
104482;X000890;17880;9;19770101;;0;RE;CARRER CEBRIAN MEZQUITA 9;5;2.5;"{""coordinates"": [-0.38856150006460594, 39.45612599973643], ""type"": ""Point""}";39.45612599973643, -0.38856150006460594
104486;X000894;62610;104;20031124;;0;RE;AVINGUDA CONSTITUCIÓ 104;12;2.6;"{""coordinates"": [-0.3762045003726579, 39.488723999848304], ""type"": ""Point""}";39.488723999848304, -0.3762045003726579
104493;X000905;8250;3;19770101;;0;CO;AVINGUDA BALEARS 3;40;3.2;"{""coordinates"": [-0.3571784996522547, 39.463946999738354], ""type"": ""Point""}";39.463946999738354, -0.3571784996522547
104495;X000903;24870;17;19770101;;0;RE;CARRER DOCTOR SANCHIS SIVERA 17;14;2.5;"{""coordinates"": [-0.3866265000071622, 39.468671999935296], ""type"": ""Point""}";39.468671999935296, -0.3866265000071622
104497;X000908;62610;5;19770101;;0;RE;AVINGUDA CONSTITUCIÓ 5;11;3.0;"{""coordinates"": [-0.37899899994367003, 39.48358500019189], ""type"": ""Point""}";39.48358500019189, -0.37899899994367003
104499;X000912;72690;15;19920522;;0;RE;CARRER TEROL 15;60;4.5;"{""coordinates"": [-0.39312900027233105, 39.47588100040652], ""type"": ""Point""}";39.47588100040652, -0.39312900027233105
104501;X000915;12540;83;19971210;;0;RE;AVINGUDA BURJASSOT 83;40;3.0;"{""coordinates"": [-0.3887415001140438, 39.4877340001708], ""type"": ""Point""}";39.4877340001708, -0.3887415001140438
104503;X000917;6930;26;19970312;;0;RE;CARRER ART MAJOR DE LA SEDA 26;89;3.0;"{""coordinates"": [-0.3972555001327659, 39.469922999645384], ""type"": ""Point""}";39.469922999645384, -0.3972555001327659
104505;X000919;37320;25;19770101;;0;RE;CARRER ISABEL LA CATÒLICA 25;10;3.0;"{""coordinates"": [-0.37013701579057723, 39.46837905067561], ""type"": ""Point""}";39.46837905067561, -0.37013701579057723
104511;X001570;38910;3;19770101;;0;RE;CARRER JOSEP FAUS 3;25;6.0;"{""coordinates"": [-0.35441099966492756, 39.465809999968116], ""type"": ""Point""}";39.465809999968116, -0.35441099966492756
104516;X001578;44370;20;19770101;;0;RE;CARRER MÀLAGA 20;9;2.5;"{""coordinates"": [-0.3832424994438834, 39.48446700005002], ""type"": ""Point""}";39.48446700005002, -0.3832424994438834
104517;X001577;74280;41;19770101;;0;RE;CARRER TÚRIA 41;16;3.0;"{""coordinates"": [-0.3854294999681476, 39.47637599985805], ""type"": ""Point""}";39.47637599985805, -0.3854294999681476
104521;X001584;22050;8;19770101;;0;RE;CARRER CUENCA TRAMOYERES 8;3;2.7;"{""coordinates"": [-0.3607334996204241, 39.483522000349], ""type"": ""Point""}";39.483522000349, -0.3607334996204241
104526;X001587;46290;10;19770101;;30;OT;AVINGUDA MARQUÉS DE SOTELO 10;30;3.2;"{""coordinates"": [-0.37700346578145344, 39.4684024635546], ""type"": ""Point""}";39.4684024635546, -0.37700346578145344
104527;X001590;24420;3;19770101;;0;RE;CARRER DOCTOR MANUEL CANDELA 3;41;3.0;"{""coordinates"": [-0.35135100037413036, 39.465935999892174], ""type"": ""Point""}";39.465935999892174, -0.35135100037413036
104532;X001600;27690;14;19770101;;0;RE;PLAÇA ENRIC GRANADOS 14;16;3.0;"{""coordinates"": [-0.3937185002836677, 39.46185900022383], ""type"": ""Point""}";39.46185900022383, -0.3937185002836677
104536;X001603;50160;46;19770101;;164;RE;CARRER MONTESA 46;164;3.0;"{""coordinates"": [-0.3944430004553586, 39.45561300040207], ""type"": ""Point""}";39.45561300040207, -0.3944430004553586
104537;X001603;50160;48;20071123;;164;RE;CARRER MONTESA 48;164;3.0;"{""coordinates"": [-0.39461849999899695, 39.4556939999295], ""type"": ""Point""}";39.4556939999295, -0.39461849999899695
104538;X001607;10230;34;19770101;;0;RE;CARRER BENICÀSSIM 34;4;3.0;"{""coordinates"": [-0.3644820002564331, 39.43137599988653], ""type"": ""Point""}";39.43137599988653, -0.3644820002564331
104543;X002186;40470;1;19770101;;0;RE;CARRER JURAT BLANQUER 1;6;2.7;"{""coordinates"": [-0.3911906757312479, 39.45616953053224], ""type"": ""Point""}";39.45616953053224, -0.3911906757312479
104548;X002190;13440;11;19770101;;0;RE;CARRER CALLOSA D'EN SARRIA 11;100;4.0;"{""coordinates"": [-0.38700000055053746, 39.4609949996408], ""type"": ""Point""}";39.4609949996408, -0.38700000055053746
104550;X002197;81210;1;19770101;;0;RE;CARRER BÈLGICA 1;80;3.0;"{""coordinates"": [-0.35648550051637273, 39.472541999980145], ""type"": ""Point""}";39.472541999980145, -0.35648550051637273
104552;X002193;18540;69;20050721;;209;RE;CARRER CIRIL AMORÓS 69;209;3.5;"{""coordinates"": [-0.36708299993372173, 39.4692660001412], ""type"": ""Point""}";39.4692660001412, -0.36708299993372173
104557;X002202;44370;21;19770101;;0;RE;CARRER MÀLAGA 21;157;3.0;"{""coordinates"": [-0.3813705002700743, 39.48480900034466], ""type"": ""Point""}";39.48480900034466, -0.3813705002700743
104559;X002205;33900;35;19770101;;0;RE;AVINGUDA GIORGETA 35;104;4.8;"{""coordinates"": [-0.3847185002128651, 39.45978000014589], ""type"": ""Point""}";39.45978000014589, -0.3847185002128651
104561;X002207;57960;5;19770101;;0;RE;CAMÍ NOU PICANYA 5;99;3.0;"{""coordinates"": [-0.40321799987059476, 39.45702600038769], ""type"": ""Point""}";39.45702600038769, -0.40321799987059476
104565;X002208;24360;26;19770101;;0;RE;CARRER DOCTOR LLUCH 26;21;3.0;"{""coordinates"": [-0.32855400006160745, 39.464927999744866], ""type"": ""Point""}";39.464927999744866, -0.32855400006160745
104567;X002214;62070;8;19770101;;0;RE;CARRER QUEVEDO 8;65;3.0;"{""coordinates"": [-0.38059649970473086, 39.469608000412514], ""type"": ""Point""}";39.469608000412514, -0.38059649970473086
104570;X002216;41260;13;19770101;;240;RE;PLAÇA LEGIÓ ESPANYOLA 13;240;3.0;"{""coordinates"": [-0.3663539998945511, 39.477824999643424], ""type"": ""Point""}";39.477824999643424, -0.3663539998945511
104571;X002217;19620;13;19770101;;0;RE;CARRER COMPROMÍS DE CASP 13;27;3.0;"{""coordinates"": [-0.38755799950303205, 39.458798999818804], ""type"": ""Point""}";39.458798999818804, -0.38755799950303205
104574;X002220;41010;21;19770101;;0;RE;CARRER IESSA 21;18;3.0;"{""coordinates"": [-0.4263884998362168, 39.49926299992984], ""type"": ""Point""}";39.49926299992984, -0.4263884998362168
104575;X002808;64830;24;19860624;;0;RE;CARRER ROCA 24;5;3.0;"{""coordinates"": [-0.3877244995194949, 39.457727999990354], ""type"": ""Point""}";39.457727999990354, -0.3877244995194949
104576;X002811;81080;5;19860703;;0;RE;CARRER BENISSUERA 5;5;3.0;"{""coordinates"": [-0.385132500322811, 39.486824999994184], ""type"": ""Point""}";39.486824999994184, -0.385132500322811
104586;X002823;71280;12;19860723;;0;RE;CARRER SETAIGÜES 12;20;3.0;"{""coordinates"": [-0.3412304996538788, 39.46106699996091], ""type"": ""Point""}";39.46106699996091, -0.3412304996538788
104587;X002820;58530;55;19860718;;0;RE;CARRER PINTOR FERRANDIS 55;22;4.0;"{""coordinates"": [-0.32517449942424786, 39.47181300033186], ""type"": ""Point""}";39.47181300033186, -0.32517449942424786
104590;X002824;33900;23;20070427;;0;RE;AVINGUDA GIORGETA 23;63;3.5;"{""coordinates"": [-0.38530350009809944, 39.460599000199636], ""type"": ""Point""}";39.460599000199636, -0.38530350009809944
104591;X002825;65640;6;19860730;;0;RE;CARRER ROSERS 6;3;2.0;"{""coordinates"": [-0.38793600015597346, 39.489965999781056], ""type"": ""Point""}";39.489965999781056, -0.38793600015597346
104593;X002829;42450;5;19921125;;0;RE;CARRER SANTS 5;13;4.0;"{""coordinates"": [-0.35873550032345314, 39.48664500009123], ""type"": ""Point""}";39.48664500009123, -0.35873550032345314
104600;X002839;72000;1;20050527;;52;RE;CARRER SUBMARÍ 1;52;3.0;"{""coordinates"": [-0.38541394711834065, 39.4818463520798], ""type"": ""Point""}";39.4818463520798, -0.38541394711834065
104601;X002836;6570;51;19850506;;0;RE;CARRER ARQUITECTE ARNAU 51;70;3.0;"{""coordinates"": [-0.3565170000233654, 39.4857630004488], ""type"": ""Point""}";39.4857630004488, -0.3565170000233654
104603;X002842;29760;47;19871003;;20;RE;CARRER FELIP RINALDI 47;20;2.5;"{""coordinates"": [-0.3770174424644171, 39.49335484713301], ""type"": ""Point""}";39.49335484713301, -0.3770174424644171
104604;X002843;6000;40;19861003;;0;RE;CARRER ANTONI SUÁREZ 40;14;3.0;"{""coordinates"": [-0.3565124999107913, 39.469932000130626], ""type"": ""Point""}";39.469932000130626, -0.3565124999107913
104607;X000926;10320;5;19770101;;0;CO;CARRER BENIDORM 5;33;3.0;"{""coordinates"": [-0.397849500490901, 39.48252300011165], ""type"": ""Point""}";39.48252300011165, -0.397849500490901
104612;X000930;37020;15;19770101;;0;RE;CARRER IMPRESSOR MONTFORT 15;31;2.7;"{""coordinates"": [-0.3944790003923527, 39.46232700037626], ""type"": ""Point""}";39.46232700037626, -0.3944790003923527
104613;X000928;46380;31;19920803;;0;RE;CARRER MARQUÉS DE CENETE 31;8;3.0;"{""coordinates"": [-0.38735549994258356, 39.46424400030797], ""type"": ""Point""}";39.46424400030797, -0.38735549994258356
104615;X000932;29760;53;19770101;;0;RE;CARRER FELIP RINALDI 53;5;2.5;"{""coordinates"": [-0.37768499972517616, 39.49481699987354], ""type"": ""Point""}";39.49481699987354, -0.37768499972517616
104616;X000933;24660;8;20031105;;26;RE;CARRER DOCTOR NICASI BENLLOCH 8;26;4.0;"{""coordinates"": [-0.3891374998770569, 39.48767100030101], ""type"": ""Point""}";39.48767100030101, -0.3891374998770569
104618;X000936;29760;25;19770101;;0;RE;CARRER FELIP RINALDI 25;9;3.0;"{""coordinates"": [-0.37705050052796546, 39.49313400017344], ""type"": ""Point""}";39.49313400017344, -0.37705050052796546
104619;X000937;5970;38;19941227;;0;RE;CARRER ANTONIO PONZ 38;12;3.0;"{""coordinates"": [-0.32727910803620985, 39.481424781622835], ""type"": ""Point""}";39.481424781622835, -0.32727910803620985
104621;X000939;38400;26;19770101;;0;RE;CARRER JOAQUIM BENLLOCH 26;17;3.0;"{""coordinates"": [-0.3759029995460895, 39.452148000415576], ""type"": ""Point""}";39.452148000415576, -0.3759029995460895
104622;X000934;900;8;19770101;;0;RE;AVINGUDA BLASCO IBÁÑEZ 8;27;4.5;"{""coordinates"": [-0.3653865005694523, 39.47860800030858], ""type"": ""Point""}";39.47860800030858, -0.3653865005694523
104628;X000947;65850;48;19770101;;0;RE;CARRER RUAYA 48;16;5.0;"{""coordinates"": [-0.3775499998622145, 39.485645999927044], ""type"": ""Point""}";39.485645999927044, -0.3775499998622145
104629;X000952;12300;8;19770101;;0;RE;CARRER SARRIÓN 8;15;3.0;"{""coordinates"": [-0.3778424997976496, 39.48768900025573], ""type"": ""Point""}";39.48768900025573, -0.3778424997976496
104630;X000948;33030;43;19770101;;0;RE;AVINGUDA GENERAL AVILÉS 43;69;4.5;"{""coordinates"": [-0.39818699952739517, 39.484674000281736], ""type"": ""Point""}";39.484674000281736, -0.39818699952739517
104633;X000951;59370;4;19770101;;56;RE;CARRER PINTOR ZARIÑENA 4;56;3.0;"{""coordinates"": [-0.3821670004553983, 39.476906999883305], ""type"": ""Point""}";39.476906999883305, -0.3821670004553983
104636;X000955;60420;96;19770101;;0;RE;CARRER POETA MAS I ROS 96;100;3.0;"{""coordinates"": [-0.3422249996511461, 39.468563999986394], ""type"": ""Point""}";39.468563999986394, -0.3422249996511461
104638;X001611;13800;52;19770101;;0;RE;CARRER CAMPOAMOR 52;17;2.4;"{""coordinates"": [-0.34714799963144366, 39.47080500005376], ""type"": ""Point""}";39.47080500005376, -0.34714799963144366
104639;X000955;70620;105;19770101;;0;RE;CARRER SANTS JUST I PASTOR 105;100;3.0;"{""coordinates"": [-0.34257149944788495, 39.4682219998034], ""type"": ""Point""}";39.4682219998034, -0.34257149944788495
104642;X001614;81192;2;20100311;;2;RE;CARRER CAMBRILS 2;2;3.0;"{""coordinates"": [-0.37952575045485465, 39.49493189625699], ""type"": ""Point""}";39.49493189625699, -0.37952575045485465
104643;X001613;13800;58;19770101;;0;RE;CARRER CAMPOAMOR 58;17;2.4;"{""coordinates"": [-0.3467834998968326, 39.47069700028855], ""type"": ""Point""}";39.47069700028855, -0.3467834998968326
104648;X001624;18540;48;19770101;;2;RE;CARRER CIRIL AMORÓS 48;2;3.0;"{""coordinates"": [-0.3703049999507831, 39.467700000027996], ""type"": ""Point""}";39.467700000027996, -0.3703049999507831
104651;X001628;40950;17;19770101;;0;RE;CARRER SENYERA 17;47;2.4;"{""coordinates"": [-0.3625379997104789, 39.457539000251174], ""type"": ""Point""}";39.457539000251174, -0.3625379997104789
104654;X001630;31020;5;19770101;;0;RE;CARRER FRANCESC BARRACHINA ESTEBAN 5;25;3.0;"{""coordinates"": [-0.394190999475727, 39.48605099999825], ""type"": ""Point""}";39.48605099999825, -0.394190999475727
104655;X001626;81253;11;19770101;;0;CO;CARRER QUART DE LES VALLS 11;7;3.5;"{""coordinates"": [-0.41398650011693355, 39.4672770000485], ""type"": ""Point""}";39.4672770000485, -0.41398650011693355
104658;X001635;6870;42;19770101;;19;RE;CARRER ARQUITECTE RODRÍGUEZ 42;19;3.0;"{""coordinates"": [-0.3687165004596952, 39.49417799962821], ""type"": ""Point""}";39.49417799962821, -0.3687165004596952
104659;X001636;31350;14;19770101;;0;RE;CARRER ANDREU ALFARO (ESCULTOR) 14;8;3.0;"{""coordinates"": [-0.3951854996046244, 39.498246000360844], ""type"": ""Point""}";39.498246000360844, -0.3951854996046244
104662;X001638;59280;11;19791211;;26;RE;CARRER PINTOR STOLZ 11;26;4.0;"{""coordinates"": [-0.40208460425558223, 39.469939049282615], ""type"": ""Point""}";39.469939049282615, -0.40208460425558223
104667;X001644;13800;68;19770101;;0;RE;CARRER CAMPOAMOR 68;20;2.5;"{""coordinates"": [-0.34565399973676114, 39.470454000202444], ""type"": ""Point""}";39.470454000202444, -0.34565399973676114
104673;X002222;47670;25;19930831;;0;RE;CARRER MÉNDEZ NÚÑEZ 25;75;2.7;"{""coordinates"": [-0.3384720005044094, 39.459860999813216], ""type"": ""Point""}";39.459860999813216, -0.3384720005044094
