OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
172531;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37119513436318763, 39.46790230294844], ""type"": ""Point""}";39.46790230294844, -0.37119513436318763
172539;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3672010714597106, 39.47051545854633], ""type"": ""Point""}";39.47051545854633, -0.3672010714597106
172541;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3731396721961905, 39.466995205778574], ""type"": ""Point""}";39.466995205778574, -0.3731396721961905
172542;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3635276585098651, 39.4771019231929], ""type"": ""Point""}";39.4771019231929, -0.3635276585098651
172546;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36613505891679765, 39.4776036430321], ""type"": ""Point""}";39.4776036430321, -0.36613505891679765
172547;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36935470324862907, 39.48282726916497], ""type"": ""Point""}";39.48282726916497, -0.36935470324862907
172548;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.31798336984345127, 39.31237849967024], ""type"": ""Point""}";39.31237849967024, -0.31798336984345127
172556;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4009620667413792, 39.467045593919615], ""type"": ""Point""}";39.467045593919615, -0.4009620667413792
172561;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4005812794305663, 39.464726247806354], ""type"": ""Point""}";39.464726247806354, -0.4005812794305663
172563;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3987142173036761, 39.463756427065576], ""type"": ""Point""}";39.463756427065576, -0.3987142173036761
172564;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3996000149443221, 39.46357611008102], ""type"": ""Point""}";39.46357611008102, -0.3996000149443221
172566;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3979158086672353, 39.46410628524403], ""type"": ""Point""}";39.46410628524403, -0.3979158086672353
172568;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39411700604654304, 39.46443568275482], ""type"": ""Point""}";39.46443568275482, -0.39411700604654304
172575;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3471978034412035, 39.467805524328384], ""type"": ""Point""}";39.467805524328384, -0.3471978034412035
172578;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3451159981643634, 39.46801224651733], ""type"": ""Point""}";39.46801224651733, -0.3451159981643634
172579;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3335838612715888, 39.46758694284359], ""type"": ""Point""}";39.46758694284359, -0.3335838612715888
172585;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.33506251879694465, 39.4683127682447], ""type"": ""Point""}";39.4683127682447, -0.33506251879694465
172586;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3369101692741221, 39.467488077396226], ""type"": ""Point""}";39.467488077396226, -0.3369101692741221
172587;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3374307873955591, 39.467581499853125], ""type"": ""Point""}";39.467581499853125, -0.3374307873955591
172591;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3408411022805573, 39.46677070096985], ""type"": ""Point""}";39.46677070096985, -0.3408411022805573
172594;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3724947664845146, 39.46798313443261], ""type"": ""Point""}";39.46798313443261, -0.3724947664845146
172596;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3928037209032904, 39.45878715904268], ""type"": ""Point""}";39.45878715904268, -0.3928037209032904
172599;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3926554903971906, 39.46175480238573], ""type"": ""Point""}";39.46175480238573, -0.3926554903971906
172600;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3614795313273973, 39.49227053691005], ""type"": ""Point""}";39.49227053691005, -0.3614795313273973
172601;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35884047488991594, 39.490040849239385], ""type"": ""Point""}";39.490040849239385, -0.35884047488991594
172602;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35813327041825416, 39.48866326181184], ""type"": ""Point""}";39.48866326181184, -0.35813327041825416
172603;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3603247069897913, 39.48846266818993], ""type"": ""Point""}";39.48846266818993, -0.3603247069897913
172606;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.36122914211622525, 39.48747375318116], ""type"": ""Point""}";39.48747375318116, -0.36122914211622525
172607;3;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38371426751615567, 39.46233232436356], ""type"": ""Point""}";39.46233232436356, -0.38371426751615567
172613;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38484261070312825, 39.46408571941733], ""type"": ""Point""}";39.46408571941733, -0.38484261070312825
172615;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38717417465915377, 39.45765027736432], ""type"": ""Point""}";39.45765027736432, -0.38717417465915377
172616;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.389403668245916, 39.457760449033294], ""type"": ""Point""}";39.457760449033294, -0.389403668245916
172619;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39480318849419954, 39.45766363090156], ""type"": ""Point""}";39.45766363090156, -0.39480318849419954
172620;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3578106431346061, 39.4863978286997], ""type"": ""Point""}";39.4863978286997, -0.3578106431346061
172625;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3616583717340621, 39.484703100189], ""type"": ""Point""}";39.484703100189, -0.3616583717340621
172627;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35816040758618045, 39.48275552425499], ""type"": ""Point""}";39.48275552425499, -0.35816040758618045
172629;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3607771203184237, 39.4835207956714], ""type"": ""Point""}";39.4835207956714, -0.3607771203184237
172630;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3598759219009631, 39.48270698512208], ""type"": ""Point""}";39.48270698512208, -0.3598759219009631
172635;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39435411600544973, 39.459865854702514], ""type"": ""Point""}";39.459865854702514, -0.39435411600544973
172641;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3910423961514726, 39.46583657192792], ""type"": ""Point""}";39.46583657192792, -0.3910423961514726
172647;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3876171355974052, 39.46241258853667], ""type"": ""Point""}";39.46241258853667, -0.3876171355974052
172652;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38616165039131933, 39.464954114544], ""type"": ""Point""}";39.464954114544, -0.38616165039131933
172654;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38694410534551105, 39.46872915237698], ""type"": ""Point""}";39.46872915237698, -0.38694410534551105
172657;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.383645937697856, 39.46760005035198], ""type"": ""Point""}";39.46760005035198, -0.383645937697856
172658;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38487398274710927, 39.469479046978336], ""type"": ""Point""}";39.469479046978336, -0.38487398274710927
172659;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3653473825652426, 39.48794809377765], ""type"": ""Point""}";39.48794809377765, -0.3653473825652426
172663;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.34279839302333026, 39.478893993972655], ""type"": ""Point""}";39.478893993972655, -0.34279839302333026
172666;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3339563210185395, 39.47252882629837], ""type"": ""Point""}";39.47252882629837, -0.3339563210185395
172669;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.334457573771531, 39.47324497935673], ""type"": ""Point""}";39.47324497935673, -0.334457573771531
172670;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3359861205015678, 39.4727808750866], ""type"": ""Point""}";39.4727808750866, -0.3359861205015678
172677;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.34211608098014223, 39.47281335274806], ""type"": ""Point""}";39.47281335274806, -0.34211608098014223
172678;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.33966932129106153, 39.4719639106051], ""type"": ""Point""}";39.4719639106051, -0.33966932129106153
172680;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3471879457093519, 39.474760806007566], ""type"": ""Point""}";39.474760806007566, -0.3471879457093519
172682;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3509749648602066, 39.47369881427583], ""type"": ""Point""}";39.47369881427583, -0.3509749648602066
172685;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3221979189810734, 39.355302484827085], ""type"": ""Point""}";39.355302484827085, -0.3221979189810734
172688;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.32171845152974654, 39.36473904746323], ""type"": ""Point""}";39.36473904746323, -0.32171845152974654
172692;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.32757229333426174, 39.387611741866706], ""type"": ""Point""}";39.387611741866706, -0.32757229333426174
172694;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3404482347100804, 39.421371960391724], ""type"": ""Point""}";39.421371960391724, -0.3404482347100804
172696;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35022091497869134, 39.46854782784102], ""type"": ""Point""}";39.46854782784102, -0.35022091497869134
172697;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35097718314088355, 39.465820630102556], ""type"": ""Point""}";39.465820630102556, -0.35097718314088355
172709;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38991697067017766, 39.474059098112896], ""type"": ""Point""}";39.474059098112896, -0.38991697067017766
172712;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3916180295088551, 39.47679943099529], ""type"": ""Point""}";39.47679943099529, -0.3916180295088551
172715;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3910589005949166, 39.47519103169821], ""type"": ""Point""}";39.47519103169821, -0.3910589005949166
172722;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3517610457030843, 39.46477427137812], ""type"": ""Point""}";39.46477427137812, -0.3517610457030843
172723;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35393641688568767, 39.462823298264475], ""type"": ""Point""}";39.462823298264475, -0.35393641688568767
172727;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35618485140397754, 39.46704926292126], ""type"": ""Point""}";39.46704926292126, -0.35618485140397754
172728;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35466666469417757, 39.46659795966719], ""type"": ""Point""}";39.46659795966719, -0.35466666469417757
172729;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3523220681366073, 39.46556119601721], ""type"": ""Point""}";39.46556119601721, -0.3523220681366073
172730;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3545265602371148, 39.465894077151184], ""type"": ""Point""}";39.465894077151184, -0.3545265602371148
172731;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35586404093672896, 39.46556593060366], ""type"": ""Point""}";39.46556593060366, -0.35586404093672896
172743;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.37989680340966836, 39.4479689817267], ""type"": ""Point""}";39.4479689817267, -0.37989680340966836
172747;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38841650681289813, 39.48380509223482], ""type"": ""Point""}";39.48380509223482, -0.38841650681289813
172748;3;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3890834775985781, 39.48644301841303], ""type"": ""Point""}";39.48644301841303, -0.3890834775985781
172751;3;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39377991686652164, 39.483180976471715], ""type"": ""Point""}";39.483180976471715, -0.39377991686652164
172755;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3915129421358612, 39.48652156280468], ""type"": ""Point""}";39.48652156280468, -0.3915129421358612
172758;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3933145043134146, 39.485332073382665], ""type"": ""Point""}";39.485332073382665, -0.3933145043134146
172763;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3999392275183288, 39.48381190048966], ""type"": ""Point""}";39.48381190048966, -0.3999392275183288
172765;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39987171306070274, 39.48448557329274], ""type"": ""Point""}";39.48448557329274, -0.39987171306070274
172767;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3987984257355801, 39.48593100641331], ""type"": ""Point""}";39.48593100641331, -0.3987984257355801
172768;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3951322200461309, 39.48651275538566], ""type"": ""Point""}";39.48651275538566, -0.3951322200461309
172772;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.392865905045777, 39.42838999029091], ""type"": ""Point""}";39.42838999029091, -0.392865905045777
172775;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39084811350905346, 39.433530905642954], ""type"": ""Point""}";39.433530905642954, -0.39084811350905346
172776;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3934768953978239, 39.4355731113939], ""type"": ""Point""}";39.4355731113939, -0.3934768953978239
172782;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39011100770850005, 39.44331018227688], ""type"": ""Point""}";39.44331018227688, -0.39011100770850005
172784;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.393119387896536, 39.444311217709526], ""type"": ""Point""}";39.444311217709526, -0.393119387896536
172785;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3915598960138602, 39.4437987615809], ""type"": ""Point""}";39.4437987615809, -0.3915598960138602
172788;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38900673225421706, 39.444013179447154], ""type"": ""Point""}";39.444013179447154, -0.38900673225421706
172789;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38723565898433415, 39.44446283182509], ""type"": ""Point""}";39.44446283182509, -0.38723565898433415
172790;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38973154610196814, 39.44452067552874], ""type"": ""Point""}";39.44452067552874, -0.38973154610196814
172792;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3905263500127848, 39.445723608951006], ""type"": ""Point""}";39.445723608951006, -0.3905263500127848
172793;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38897784136733643, 39.445873992252096], ""type"": ""Point""}";39.445873992252096, -0.38897784136733643
172796;7;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40380261070404966, 39.49032183575016], ""type"": ""Point""}";39.49032183575016, -0.40380261070404966
172801;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4031814925137169, 39.491819832707954], ""type"": ""Point""}";39.491819832707954, -0.4031814925137169
172804;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40110940442088483, 39.49499899069262], ""type"": ""Point""}";39.49499899069262, -0.40110940442088483
172809;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3973048282267446, 39.492535455025546], ""type"": ""Point""}";39.492535455025546, -0.3973048282267446
172810;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39505422988311484, 39.492212117762854], ""type"": ""Point""}";39.492212117762854, -0.39505422988311484
172812;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39402049078657536, 39.4912421767306], ""type"": ""Point""}";39.4912421767306, -0.39402049078657536
172817;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.41913414973450736, 39.4985744951986], ""type"": ""Point""}";39.4985744951986, -0.41913414973450736
172818;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.41953227964921713, 39.49957692972409], ""type"": ""Point""}";39.49957692972409, -0.41953227964921713
172825;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.40509549244366094, 39.45205410921603], ""type"": ""Point""}";39.45205410921603, -0.40509549244366094
172828;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.40372475481397174, 39.45222892678091], ""type"": ""Point""}";39.45222892678091, -0.40372475481397174
172841;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3929684806801229, 39.44925063726137], ""type"": ""Point""}";39.44925063726137, -0.3929684806801229
172842;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3867070548005145, 39.44777950785194], ""type"": ""Point""}";39.44777950785194, -0.3867070548005145
172849;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42025848699816, 39.50166504829722], ""type"": ""Point""}";39.50166504829722, -0.42025848699816
172850;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.420275316586863, 39.502566168666206], ""type"": ""Point""}";39.502566168666206, -0.420275316586863
172852;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42279751943370614, 39.5055366296737], ""type"": ""Point""}";39.5055366296737, -0.42279751943370614
172856;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42229423970878877, 39.501835867105555], ""type"": ""Point""}";39.501835867105555, -0.42229423970878877
172858;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42571181267460717, 39.497162263438476], ""type"": ""Point""}";39.497162263438476, -0.42571181267460717
172862;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42520288193818767, 39.49940437445118], ""type"": ""Point""}";39.49940437445118, -0.42520288193818767
172863;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42566511599795787, 39.49955164090937], ""type"": ""Point""}";39.49955164090937, -0.42566511599795787
172866;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3246939161361268, 39.47104623969811], ""type"": ""Point""}";39.47104623969811, -0.3246939161361268
172870;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3894814994765265, 39.449033770080874], ""type"": ""Point""}";39.449033770080874, -0.3894814994765265
172872;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38913181060003216, 39.44913821967032], ""type"": ""Point""}";39.44913821967032, -0.38913181060003216
172875;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38598600301857655, 39.451783504522936], ""type"": ""Point""}";39.451783504522936, -0.38598600301857655
172878;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3837043248556997, 39.453760061811096], ""type"": ""Point""}";39.453760061811096, -0.3837043248556997
172881;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3869685583383587, 39.45451886110775], ""type"": ""Point""}";39.45451886110775, -0.3869685583383587
172882;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39069844751276156, 39.452419998043844], ""type"": ""Point""}";39.452419998043844, -0.39069844751276156
172885;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3931218588459927, 39.452474955554], ""type"": ""Point""}";39.452474955554, -0.3931218588459927
172887;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3898241881957485, 39.453697946243615], ""type"": ""Point""}";39.453697946243615, -0.3898241881957485
172889;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3894116715131136, 39.454250301022874], ""type"": ""Point""}";39.454250301022874, -0.3894116715131136
172892;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3925399930582113, 39.45467850131694], ""type"": ""Point""}";39.45467850131694, -0.3925399930582113
172894;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32821931044103514, 39.47392125983175], ""type"": ""Point""}";39.47392125983175, -0.32821931044103514
172895;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3287278140640842, 39.4754006246451], ""type"": ""Point""}";39.4754006246451, -0.3287278140640842
172896;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3290280053455414, 39.471635598105195], ""type"": ""Point""}";39.471635598105195, -0.3290280053455414
172897;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3321702359456606, 39.47320504788745], ""type"": ""Point""}";39.47320504788745, -0.3321702359456606
172902;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3268980800275444, 39.47764995271089], ""type"": ""Point""}";39.47764995271089, -0.3268980800275444
172903;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3279844612209349, 39.47714182956545], ""type"": ""Point""}";39.47714182956545, -0.3279844612209349
172906;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3279688969700615, 39.47851474294051], ""type"": ""Point""}";39.47851474294051, -0.3279688969700615
172908;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32797794903799926, 39.48211125796029], ""type"": ""Point""}";39.48211125796029, -0.32797794903799926
172912;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.328014241185692, 39.482793475631695], ""type"": ""Point""}";39.482793475631695, -0.328014241185692
172914;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3293136043488664, 39.48131123418523], ""type"": ""Point""}";39.48131123418523, -0.3293136043488664
